controller,disturbance,run,MAP RMSE (mmHg),Unsafe event rate (%),Suction time (%),Backflow duration (%),Speed variation (krpm),Recovery time (s)
Fixed-speed baseline,Parameter drift,11,9.134520533684592,8.723530474917432,5.5522911206762515,2.861191449129551,0.1102519798228422,19.44681822659829
Fixed-speed baseline,Parameter drift,12,7.854627625491348,6.292363150719805,6.128447587097294,3.045998350811245,0.14304271799263113,17.769081031343756
Fixed-speed baseline,Preload drop,1,10.039499644459468,11.684607260102418,9.154519205990102,5.964128581310634,0.10821667090963111,20.54628440623262
Fixed-speed baseline,Preload drop,2,8.97178780627767,10.604985782280583,11.102994606960566,7.274236670664192,0.11179071764665836,23.4258706862464
Fixed-speed baseline,Preload drop,3,9.46708519679318,8.682312888378812,9.718093705123337,4.758870941848596,0.10608356987498811,19.77452977479882
Fixed-speed baseline,Preload drop,4,9.46354275411373,11.079661006402567,9.315492287337014,4.069816361561715,0.09668747063329484,14.533308831158974
Fixed-speed baseline,Preload drop,5,10.676835681051095,14.341959549789866,9.773466063512425,6.115471126179401,0.12192941562483338,20.79153049598147
Fixed-speed baseline,Preload drop,6,9.809597929881653,12.182010134309838,10.282231363134173,8.168762909966446,0.12020287067925023,21.202563831664918
Fixed-speed baseline,Preload drop,7,9.229153178692957,14.026435691957575,8.8745126023793,5.971875871393428,0.14192235620271934,24.7001353742008
Fixed-speed baseline,Preload drop,8,11.631867922534353,12.555623450077459,10.771657197090272,4.597936692503007,0.08,20.511964646585035
Fixed-speed baseline,Preload drop,9,8.222693219632452,10.148956225473396,10.157633754351862,5.502821878610606,0.1312933962042533,23.21045541079818
Fixed-speed baseline,Preload drop,10,9.154305793421669,12.050995896394056,8.556459726445121,5.11273732075993,0.08331246734476763,23.745623983342234
Fixed-speed baseline,Preload drop,11,9.822615399834694,10.425607556837953,9.652420585465311,6.515414049395773,0.12463403698804125,21.279144318292573
Fixed-speed baseline,Preload drop,12,9.416792915227191,10.523189193550426,7.57737416929576,6.921497359002937,0.1512071937540021,22.914157806432673
Fixed-speed baseline,Afterload rise,1,6.361223127509127,8.587718534204964,6.593917651397097,7.489648967484639,0.10058930585635993,19.02102096674223
Fixed-speed baseline,Afterload rise,2,10.733615739990746,9.069666939135308,5.63519986189658,5.753889760547174,0.16789957755092996,22.418972077783252
Fixed-speed baseline,Afterload rise,3,10.39358729338875,8.857546015908559,9.025242291878515,7.433144402878643,0.1021157277294346,17.051747188721087
Fixed-speed baseline,Afterload rise,4,9.582014435226577,8.809135159358352,6.466575965689739,5.912614574439083,0.12061253622689674,21.6365634931575
Fixed-speed baseline,Afterload rise,5,9.214124956585326,11.902481037485623,6.744632987097905,9.694921950049295,0.11795410289072658,18.196898943725262
Fixed-speed baseline,Afterload rise,6,9.601638296543138,12.62354125260211,4.442893884386751,5.833043718757451,0.14501713496822963,22.568289485718953
Fixed-speed baseline,Afterload rise,7,11.317165345469022,10.642610146943234,5.641634680603095,8.898492253755224,0.1321920646887197,22.374990343111484
Fixed-speed baseline,Afterload rise,8,8.19664967620843,12.80091529446516,5.993833371266113,7.946829264161621,0.13132150953240812,23.70772045612868
Fixed-speed baseline,Afterload rise,9,7.9418780691983635,10.003223342936202,7.748048557741627,5.316866701896147,0.09313496356743542,20.658308028692176
Fixed-speed baseline,Afterload rise,10,8.425224561369605,11.126533909661589,4.7105505365823275,6.898738712816745,0.11991107771622656,21.703215858848573
Fixed-speed baseline,Afterload rise,11,11.159437462875754,9.332630331378455,6.451750916946376,6.305561365002407,0.08751507062346336,24.090125381161574
Fixed-speed baseline,Afterload rise,12,8.53938829194532,8.584056514497018,8.374405065769956,7.242766267974841,0.10824940306517648,28.218488960237856
Fixed-speed baseline,Composite,1,10.517205369344811,12.658882115978455,11.65672023860547,7.984243002370866,0.14910010194918105,28.184307008168375
Fixed-speed baseline,Composite,2,9.743658260007708,14.544703710362702,12.106182897763649,9.063574688049664,0.09752127202166708,26.819827599466432
Fixed-speed baseline,Composite,3,11.849178818093453,16.472138267144782,10.468842942618036,9.205429474880582,0.14381750221038284,26.60198727481522
Fixed-speed baseline,Composite,4,10.521336434568907,16.375195198175263,10.778161037465667,9.873822585526451,0.11293493951343757,27.994768594867036
Fixed-speed baseline,Composite,5,12.793432975576911,12.810905189458348,11.410082871915057,7.290981675574685,0.12577081454854383,32.0
Fixed-speed baseline,Composite,6,10.568451234337081,11.744479334651626,9.045628571989756,7.701822117651441,0.1319142920659729,32.0
Fixed-speed baseline,Composite,7,9.590840906257062,14.630806759918206,8.993280016555097,7.829032922180679,0.130958833758321,32.0
Fixed-speed baseline,Composite,8,10.959231423369387,14.881720165146216,12.80034372644137,7.727066322195628,0.14588417105185086,23.248603488727827
Fixed-speed baseline,Composite,9,13.0,15.592549308290735,8.847256858639836,10.0,0.11433432539487202,29.652010410129613
Fixed-speed baseline,Composite,10,9.642984162665462,17.149195214321292,12.28059750344658,8.590131920848346,0.15702028109015628,31.601714161034355
Fixed-speed baseline,Composite,11,8.503729018798344,18.0,10.693119092301547,7.9456720069403985,0.11252990803146085,26.194526534118072
Fixed-speed baseline,Composite,12,12.455405235681981,18.0,13.0,7.89133700853602,0.14860960705926926,24.894511919908147
