time_s,controller,relative_demand,target_flow_L_min,MAP_mmHg,Pump_flow_L_min,Pump_speed_krpm
131.5,Existing DRL,0.4311631168395874,4.65,80.45010595110882,4.691397604836462,8.70786092976004
132.0,Existing DRL,0.4245585240453554,4.65,80.7965532951549,4.697951377166788,8.706929212780192
132.5,Existing DRL,0.4182803082004446,4.65,80.71105470671311,4.665912592700405,8.724195964165338
133.0,Existing DRL,0.412338052194324,4.65,80.63031811476394,4.68029894723349,8.735555307015163
133.5,Existing DRL,0.4067375487217398,4.65,80.44367750602574,4.674603592323537,8.718225179511146
134.0,Existing DRL,0.4014810616085497,4.65,80.56087115130399,4.712633011874891,8.706907828793247
134.5,Existing DRL,0.39656761592442524,4.65,80.89443525650543,4.715687372874201,8.707718237132669
135.0,Existing DRL,0.39199330918938335,4.65,80.70692181179622,4.7215876746217535,8.710322863479213
135.5,Existing DRL,0.38775163624887726,4.65,80.69152597020073,4.693017232798892,8.728465033228204
136.0,Existing DRL,0.3838338208091532,4.65,80.53242455299244,4.7040661891165945,8.721078455409884
136.5,Existing DRL,0.380229147165786,4.65,80.33346210358367,4.699718671049671,8.721043533924027
137.0,Existing DRL,0.376925286297508,4.65,80.11988006347639,4.659542707427831,8.711054246564162
137.5,Existing DRL,0.3739086112081346,4.65,79.80632363261725,4.65389658935778,8.70927689178753
138.0,Existing DRL,0.3711644971556325,4.65,79.8764112882272,4.639206019863557,8.707258773717017
138.5,Existing DRL,0.36867760318460613,4.65,80.26902483690765,4.611265192414525,8.703972595343705
139.0,Existing DRL,0.3664321321541326,4.65,80.24589493540972,4.5664348712547564,8.683683814174925
139.5,Existing DRL,0.3644120672068869,4.65,80.02923783583122,4.584329273519361,8.669888862851135
140.0,Existing DRL,0.36260138334068837,4.65,79.91307948589494,4.617601434613925,8.662941537097536
0.0,Rule-based,1.1750631474976552e-38,4.2,80.05179263952739,4.2,8.2
0.5,Rule-based,2.430686531144583e-38,4.2,80.3301413115237,4.215626001992197,8.199744046787732
1.0,Rule-based,5.012521954904135e-38,4.2,80.4562784742592,4.230169328418371,8.20059765395749
1.5,Rule-based,1.0304886343248124e-37,4.2,80.38323222756269,4.254718100695375,8.224083458496004
2.0,Rule-based,2.111979553307528e-37,4.2,80.46725228565657,4.207053002702091,8.217301308115166
2.5,Rule-based,4.3151490120458e-37,4.2,80.42350307322413,4.210119782672228,8.210272671640197
3.0,Rule-based,8.789445358187936e-37,4.2,80.30031616224592,4.226397598563383,8.210565927737948
3.5,Rule-based,1.7847883751484113e-36,4.2,80.07687180264077,4.2352713616443705,8.211383372093588
4.0,Rule-based,3.6130300323853646e-36,4.2,80.10369127107562,4.230397983898995,8.206310777906769
4.5,Rule-based,7.291485213576366e-36,4.2,80.00278826565946,4.227834695952294,8.232810612012628
5.0,Rule-based,1.4669658782553827e-35,4.2,79.81797842591814,4.212026266899857,8.223815109158204
5.5,Rule-based,2.9422773598041807e-35,4.2,79.99965432282167,4.189760146813419,8.254690529870672
6.0,Rule-based,5.883107614922186e-35,4.2,79.952401087157,4.195090253901818,8.245034717311519
6.5,Rule-based,1.1727071154673626e-34,4.2,80.13462037831208,4.169999457664549,8.267596574837974
7.0,Rule-based,2.3304077333497262e-34,4.2,80.26260678653396,4.157541911687433,8.288652195356477
7.5,Rule-based,4.616723343363617e-34,4.2,80.29223638580864,4.15799557098135,8.291376089078877
8.0,Rule-based,9.117911502900016e-34,4.2,80.3198566273268,4.125898993593615,8.28122945888356
8.5,Rule-based,1.7952150482346015e-33,4.2,80.3849813529023,4.1864834268836795,8.278168866687434
9.0,Rule-based,3.523685767548875e-33,4.2,80.22127559648524,4.1690742674056604,8.26450928749361
9.5,Rule-based,6.895050470861781e-33,4.2,80.12870742072388,4.158183082005835,8.258523542729666
10.0,Rule-based,1.3450465400052846e-32,4.2,79.99718228987207,4.178352531241963,8.259482665221055
10.5,Rule-based,2.6157531603528343e-32,4.2,79.91054069086537,4.206448985970763,8.290197376964647
11.0,Rule-based,5.071258991223678e-32,4.2,79.90918797750898,4.204740660170741,8.287541000257795
11.5,Rule-based,9.801542054526966e-32,4.2,79.88370457738505,4.196838449196378,8.28982088564367
12.0,Rule-based,1.8885679252166216e-31,4.2,79.82286794612148,4.179129308890169,8.26967599462891
12.5,Rule-based,3.627691908311167e-31,4.2,79.53529584877928,4.1941648806902965,8.248063433901258
13.0,Rule-based,6.9468475457927755e-31,4.2,79.40856830926016,4.210545064092661,8.24765097498762
13.5,Rule-based,1.326186872627722e-30,4.2,79.55047788481077,4.183705582614504,8.23924539947501
14.0,Rule-based,2.5239530168261687e-30,4.2,79.79289945565904,4.187809308011144,8.249126043861454
14.5,Rule-based,4.78869737991787e-30,4.2,79.85729526729868,4.178776655332299,8.248328419733319
15.0,Rule-based,9.057599306310713e-30,4.2,79.90445011896445,4.1424868543172915,8.252001603032687
15.5,Rule-based,1.7079234467860292e-29,4.2,80.09635037705635,4.188363566968304,8.215643823107078
16.0,Rule-based,3.210578418169003e-29,4.2,79.89076636820499,4.159278649278671,8.204429672332283
16.5,Rule-based,6.016691558435325e-29,4.2,79.88321943972835,4.163982247381031,8.20200820940968
17.0,Rule-based,1.1240659681163615e-28,4.2,79.76533540058209,4.15759659876456,8.176495698075321
17.5,Rule-based,2.093560113651594e-28,4.2,79.7397301171879,4.150260371821475,8.167732561193246
18.0,Rule-based,3.887215847662516e-28,4.2,79.69945145677639,4.140877802415215,8.16830210909113
18.5,Rule-based,7.195342356220017e-28,4.2,79.75898315337692,4.116510189598982,8.147362975313921
19.0,Rule-based,1.3277730624197738e-27,4.2,79.94918699703324,4.118447244839123,8.155784831003956
19.5,Rule-based,2.4426195535774756e-27,4.2,80.07162711950191,4.140741768738604,8.151438215237581
20.0,Rule-based,4.479684108455565e-27,4.2,80.17175628842027,4.1834175698415645,8.124311559113911
20.5,Rule-based,8.190275977336858e-27,4.2,80.1500030926044,4.212194779920321,8.128018941804521
21.0,Rule-based,1.4928262616195027e-26,4.2,80.24083028991514,4.213064265136256,8.118086944275785
21.5,Rule-based,2.7125614293287284e-26,4.2,80.29392663881414,4.2527571077739905,8.11439028662834
22.0,Rule-based,4.913709560409186e-26,4.2,80.31222584139766,4.24763352338543,8.089728669505602
22.5,Rule-based,8.873582023108572e-26,4.2,80.53372801354848,4.2400922798503595,8.081717772357296
23.0,Rule-based,1.5975263801376018e-25,4.2,80.48345784517231,4.265130391665838,8.075189178286594
23.5,Rule-based,2.86719145556399e-25,4.2,80.53653835552842,4.266955884235179,8.104055367605445
24.0,Rule-based,5.130089406446606e-25,4.2,80.42962715588838,4.241712684631794,8.096559370041081
24.5,Rule-based,9.150667165501178e-25,4.2,80.43977489837806,4.282549146050016,8.102554117183644
25.0,Rule-based,1.6271971288669636e-24,4.2,80.3484741309215,4.278840934319509,8.122803014786774
25.5,Rule-based,2.8846103957668404e-24,4.2,80.21220406745076,4.282858961406704,8.093955833356862
26.0,Rule-based,5.0979285496671616e-24,4.2,80.29748654893515,4.267699307717946,8.104242165980754
26.5,Rule-based,8.981728213427777e-24,4.2,80.15100690514689,4.247095082508209,8.130579467780006
27.0,Rule-based,1.5775591758050424e-23,4.2,80.355976848087,4.236902941354887,8.146797091969097
27.5,Rule-based,2.762300956524203e-23,4.2,80.44607906329601,4.224265143007229,8.148792850957514
28.0,Rule-based,4.8218746199097946e-23,4.2,80.23157337574804,4.207636787785716,8.148943174694724
28.5,Rule-based,8.391129394700477e-23,4.2,80.23168269788614,4.1990262706453025,8.151454645253994
29.0,Rule-based,1.4557423203843056e-22,4.2,80.31659809490331,4.195813671932624,8.154162889798114
29.5,Rule-based,2.517724361833868e-22,4.2,80.15946875871339,4.14411477616941,8.186473652268589
30.0,Rule-based,1.0,5.2,74.31895147346646,4.725105472624187,8.209112238222472
30.5,Rule-based,1.0,5.2,74.66398253619253,4.7267217277742235,8.20894868358357
31.0,Rule-based,1.0,5.2,74.97486017437637,4.751375742402805,8.254594085401825
31.5,Rule-based,1.0,5.2,75.24293212963732,4.790340103925165,8.287383390533373
32.0,Rule-based,1.0,5.2,75.22136494524753,4.809303004980991,8.31437734440101
32.5,Rule-based,1.0,5.2,75.22919845596626,4.853280676973405,8.362890537464999
33.0,Rule-based,1.0,5.2,75.54387793626609,4.887811222351996,8.386698814834567
33.5,Rule-based,1.0,5.2,75.93797867460368,4.901054991786624,8.400236723429114
34.0,Rule-based,1.0,5.2,76.22380907778556,4.934931898542055,8.42931408088981
34.5,Rule-based,1.0,5.2,76.2919628964821,4.956153100978925,8.4609841888855
35.0,Rule-based,1.0,5.2,76.70145793404856,4.957122812466253,8.469047930372692
35.5,Rule-based,1.0,5.2,77.02122051700167,4.990493808271886,8.49836294082598
36.0,Rule-based,1.0,5.2,77.4283397687583,4.991896347561498,8.523451471270903
36.5,Rule-based,1.0,5.2,77.45682903415559,4.980247119942691,8.54348740347156
37.0,Rule-based,1.0,5.2,77.52024659086032,4.95914166806356,8.565176100515586
37.5,Rule-based,1.0,5.2,77.63484543476423,4.96365760706516,8.613270130225645
38.0,Rule-based,1.0,5.2,77.75614564481548,4.964031527386102,8.619346670717439
38.5,Rule-based,1.0,5.2,77.83063099465596,4.936120436728822,8.627695911178122
39.0,Rule-based,1.0,5.2,77.70559281843524,4.909766476134419,8.637826100318678
39.5,Rule-based,1.0,5.2,77.72520605846304,4.921373274132086,8.630578441105843
40.0,Rule-based,1.0,5.2,77.72056042385336,4.954004823010367,8.64591165608805
40.5,Rule-based,1.0,5.2,77.77301416222483,4.9573702822429055,8.658056461949197
41.0,Rule-based,1.0,5.2,77.80644952876877,4.96626366194228,8.656872470721677
41.5,Rule-based,1.0,5.2,77.8229978665109,4.971755153198367,8.673228559905308
42.0,Rule-based,1.0,5.2,77.95668544618574,5.0219558330221075,8.682400547342313
42.5,Rule-based,1.0000000000000002,5.2,78.36933956415025,5.021591719931629,8.703810657565775
43.0,Rule-based,1.0000000000000002,5.2,78.35722473303993,5.022782389361513,8.717906698577172
43.5,Rule-based,1.0000000000000002,5.2,78.2885531084391,5.05418340099958,8.727279302857422
44.0,Rule-based,1.0000000000000004,5.2,78.3012661763704,5.065333756403283,8.723977780303121
44.5,Rule-based,1.0000000000000009,5.2,78.20294564384893,5.088386898778709,8.735564751974184
45.0,Rule-based,1.0000000000000013,5.2,77.88536898655629,5.089671693617947,8.738098985714043
45.5,Rule-based,1.000000000000002,5.2,77.74501347653943,5.074929849323412,8.751908066088378
46.0,Rule-based,1.000000000000003,5.2,77.72328845417587,5.0848362132392415,8.733046025632733
46.5,Rule-based,1.0000000000000049,5.2,77.75501539629293,5.131562915299131,8.727748823836064
47.0,Rule-based,1.0000000000000075,5.2,77.96244863652507,5.106385325919552,8.723508504852349
47.5,Rule-based,1.0000000000000118,5.2,77.96695348055715,5.093441337209512,8.73956425338961
48.0,Rule-based,1.0000000000000182,5.2,78.0993197930108,5.110132362820436,8.728485778931688
48.5,Rule-based,1.0000000000000282,5.2,78.08781494755247,5.118811896268352,8.736100483150816
49.0,Rule-based,1.000000000000043,5.2,78.23076641620219,5.105291072342779,8.73941450739963
49.5,Rule-based,1.000000000000066,5.2,78.257083614794,5.123290884274058,8.728474569819317
50.0,Rule-based,1.0000000000001004,5.2,78.28710939187941,5.14213115152523,8.717817834176392
50.5,Rule-based,1.0000000000001525,5.2,78.37990065735143,5.103602076185464,8.712989955926599
51.0,Rule-based,1.0000000000002311,5.2,78.2911846917289,5.091622143960368,8.712491445497715
51.5,Rule-based,1.0000000000003488,5.2,78.36031371481926,5.096315847311303,8.740509148363136
52.0,Rule-based,1.0000000000005251,5.2,78.5614610972863,5.058599324938469,8.7468020668338
52.5,Rule-based,1.000000000000788,5.2,78.55282809462936,5.076182179151962,8.72894945977971
53.0,Rule-based,1.0000000000011788,5.2,78.55272870255311,5.072084592717706,8.707718189490855
53.5,Rule-based,1.000000000001758,5.2,78.59446085792314,5.0935412537061655,8.68561327497652
54.0,Rule-based,1.0000000000026137,5.2,78.76765916871146,5.1197565782237175,8.693191356073502
54.5,Rule-based,1.000000000003874,5.2,78.94189949372206,5.092003897329587,8.698958241676657
55.0,Rule-based,1.0000000000057243,5.2,79.05537942931393,5.120150432363268,8.68454393283316
55.5,Rule-based,1.0000000000084324,5.2,79.03348226200451,5.124390626626008,8.694722250882089
56.0,Rule-based,1.000000000012383,5.2,79.2307244515154,5.104673779843703,8.698014569641977
56.5,Rule-based,1.0000000000181288,5.2,79.53836466564128,5.105463294251965,8.721583836619706
57.0,Rule-based,1.0000000000264588,5.2,79.78814702801681,5.19890832133325,8.72551780253407
57.5,Rule-based,1.0000000000384974,5.2,79.68435874090511,5.176426666119535,8.723141683758085
58.0,Rule-based,1.0000000000558409,5.2,79.72892814758211,5.165088091158236,8.710724259338798
58.5,Rule-based,1.0000000000807479,5.2,79.65470676032872,5.2276960133104255,8.71284197837732
59.0,Rule-based,1.0000000001164047,5.2,79.78056155101689,5.259740360487168,8.73265641477227
59.5,Rule-based,1.0000000001672897,5.2,79.81916391902406,5.227953679577136,8.726772266787707
60.0,Rule-based,1.0000000002396776,5.2,79.85313938535268,5.217167951432492,8.74562245764863
60.5,Rule-based,1.0000000003423304,5.2,79.83956698145141,5.169894610728615,8.76944337426584
61.0,Rule-based,1.0000000004874419,5.2,79.69881080566692,5.122621810507699,8.780861549460033
61.5,Rule-based,1.0000000006919265,5.2,79.55910919792711,5.119406295027327,8.791342954460264
62.0,Rule-based,1.0000000009791667,5.2,79.41900506548973,5.116215910110349,8.80773710235099
62.5,Rule-based,1.0000000013813795,5.2,79.38068855038567,5.108647789895036,8.805738705824696
63.0,Rule-based,1.0000000019428035,5.2,79.47858831616051,5.10004965880374,8.819226904100944
63.5,Rule-based,1.0000000027239824,5.2,79.52894683489417,5.097873799540143,8.82900621439577
64.0,Rule-based,1.000000003807495,5.2,79.55697481643332,5.1200601715735,8.83830021946698
64.5,Rule-based,1.0000000053055933,5.2,79.70650778622321,5.106711044625958,8.842143641049098
65.0,Rule-based,1.0000000073703508,5.2,79.68607302637979,5.144163218319595,8.85840119535424
65.5,Rule-based,1.00000001020709,5.2,79.51763654287407,5.168211829614258,8.874552981528694
66.0,Rule-based,1.0000000140920873,5.2,79.38094040981845,5.150300149999395,8.851873058582276
66.5,Rule-based,1.000000019395826,5.2,79.20137454187362,5.141317938326432,8.881544411486683
67.0,Rule-based,1.0000000266134286,5.2,79.30734711265802,5.1204608841886765,8.877760611421982
67.5,Rule-based,1.0000000364043227,5.2,79.07023812237541,5.187959350376798,8.891221529082225
68.0,Rule-based,1.0000000496437604,5.2,79.01963389271785,5.179466127537595,8.897234465483782
68.5,Rule-based,1.0000000674894627,5.2,79.06880699455192,5.211908992593419,8.920274883415054
69.0,Rule-based,1.0000000914675096,5.2,79.29218357288975,5.207346630804663,8.919843058762284
69.5,Rule-based,1.0000001235825986,5.2,79.53112653721844,5.2330324971043645,8.921099223449774
70.0,Rule-based,1.0000001664590368,5.2,79.69117241324145,5.216044888886535,8.931110028004106
70.5,Rule-based,1.000000223520323,5.2,79.6168564724305,5.227469464153833,8.916498957719275
71.0,Rule-based,1.0000002992169832,5.2,79.64540847751111,5.224208370437801,8.928384300310666
71.5,Rule-based,1.0000003993144706,5.2,79.41688370936153,5.197394214481943,8.908750188199758
72.0,Rule-based,1.000000531255504,5.2,79.81538825816757,5.1818461162317275,8.917416065398928
72.5,Rule-based,1.0000007046142487,5.2,79.75831296942314,5.12857450186873,8.92627895185171
73.0,Rule-based,1.000000931663293,5.2,79.96819820015936,5.1318005340105,8.933099544551565
73.5,Rule-based,1.0000012280785147,5.2,79.95526991098839,5.102681989281827,8.935985310581012
74.0,Rule-based,1.0000016138117267,5.2,79.906287489783,5.095192283726101,8.932918313665647
74.5,Rule-based,1.000002114166492,5.2,79.87007929620349,5.089083912219736,8.95272160612681
75.0,Rule-based,1.0000027611187725,5.2,80.01482853691546,5.131158400248692,8.942416288301459
75.5,Rule-based,1.0000035949311479,5.2,80.11863699574107,5.129737590926294,8.933341934585721
76.0,Rule-based,1.0000046661172783,5.2,80.2883675638057,5.128495328251185,8.920088174896149
76.5,Rule-based,1.000006037822039,5.2,80.27724065517091,5.1706156840845265,8.945011310318733
77.0,Rule-based,1.0000077886923797,5.2,80.31631560898143,5.183640787459814,8.942371002382526
77.5,Rule-based,1.0000100163243482,5.2,80.33780040999557,5.187276325809081,8.933903206704443
78.0,Rule-based,1.0000128413827973,5.2,80.37517841626375,5.215827825058414,8.94849851676661
78.5,Rule-based,1.000016412501932,5.2,80.30970192035822,5.22480817022421,8.924176978930294
79.0,Rule-based,1.0000209120868073,5.2,80.15846367245976,5.255591293339638,8.927484168365268
79.5,Rule-based,1.000026563147924,5.2,80.06874520213707,5.2330126718297585,8.903407740712202
80.0,Rule-based,1.00003363731277,5.2,79.91765060003891,5.249293910171791,8.893911870669086
80.5,Rule-based,1.0000424641691403,5.2,79.99310517799249,5.2295344780348305,8.866175623816469
81.0,Rule-based,1.0000534421047045,5.2,79.71850550997017,5.235282703799096,8.857684306408567
81.5,Rule-based,1.000067050814999,5.2,79.6490631384058,5.24640076009949,8.85438322537209
82.0,Rule-based,1.0000838656569757,5.2,79.51870388692267,5.232638538178245,8.846852635252727
82.5,Rule-based,1.000104574026606,5.2,79.50224349020687,5.2280627036961755,8.859492721369817
83.0,Rule-based,1.000129993935814,5.2,79.23092170172941,5.19382907629584,8.854499962007264
83.5,Rule-based,1.000161094955142,5.2,79.27938210934249,5.147986152512872,8.862124806495924
84.0,Rule-based,1.000199021672874,5.2,79.47444158699751,5.152780648198898,8.862178148652125
84.5,Rule-based,1.000245119797651,5.2,79.44140205105997,5.16576942820724,8.845180133802435
85.0,Rule-based,1.0003009649987071,5.2,79.54119006706985,5.17136370774974,8.852157089487397
85.5,Rule-based,1.0003683945344832,5.2,79.69518521355263,5.1702397777472315,8.842036846656999
86.0,Rule-based,1.000449541665462,5.2,79.74089381676724,5.163788653853613,8.83594343149922
86.5,Rule-based,1.0005468727795457,5.2,79.91619951297852,5.150074891575374,8.846715210566702
87.0,Rule-based,1.0006632270774112,5.2,79.66818904138833,5.109505792838788,8.832135946302696
87.5,Rule-based,1.000801858570437,5.2,79.73229338650891,5.129885191512284,8.827014129346495
88.0,Rule-based,1.000966480034868,5.2,79.71649897012098,5.136762092421134,8.822711335092729
88.5,Rule-based,1.0011613084430833,5.2,79.49334604345569,5.167411558694887,8.81514815318705
89.0,Rule-based,1.0013911112569485,5.2,79.3193852160348,5.193286500293429,8.805226416284158
89.5,Rule-based,1.0016612528206854,5.2,79.55265638987997,5.225675898433087,8.818649582716501
90.0,Rule-based,0.3519777399334825,4.65,83.15353430962361,4.980339075226121,8.802952835483422
90.5,Rule-based,0.35234726551810247,4.65,83.13974358801822,4.9717227297834015,8.80028297137924
91.0,Rule-based,0.35277724913456054,4.65,82.91040374956698,4.961911867620989,8.789238924590519
91.5,Rule-based,0.35327587292204,4.65,82.85983347366337,4.966831994548873,8.774927440075631
92.0,Rule-based,0.35385211139279715,4.65,82.86380324552003,4.953921811201478,8.76825848866432
92.5,Rule-based,0.3545157533549453,4.65,82.80900869395784,4.917845656284084,8.776610556872743
93.0,Rule-based,0.35527741411341773,4.65,82.830769871571,4.879130856400518,8.76242939831206
93.5,Rule-based,0.3561485359974309,4.65,82.59672579113608,4.905705502175163,8.755249933139181
94.0,Rule-based,0.3571413751961376,4.65,82.70114747646754,4.8560247805647245,8.730486736896072
94.5,Rule-based,0.35826897285984916,4.65,82.48387272829083,4.830917870683406,8.729702410700858
95.0,Rule-based,0.35954510845013393,4.65,82.43181220980905,4.813915943042221,8.719248984869655
95.5,Rule-based,0.36098423340585184,4.65,82.20977941327557,4.794283501666746,8.717214484492542
96.0,Rule-based,0.36260138334068837,4.65,81.88246022988874,4.8125054736886295,8.72271706588412
96.5,Rule-based,0.3644120672068869,4.65,81.78159446982568,4.775413988164518,8.729990021618969
97.0,Rule-based,0.3664321321541326,4.65,81.64155026367845,4.747512148408929,8.743926746214093
97.5,Rule-based,0.36867760318460613,4.65,81.5950508256225,4.783295591603528,8.721525288044935
98.0,Rule-based,0.3711644971556325,4.65,81.71264335577828,4.7991470934035245,8.717054707209904
98.5,Rule-based,0.3739086112081346,4.65,81.5046150844002,4.804079314043241,8.720348896187081
99.0,Rule-based,0.376925286297508,4.65,81.61038799732091,4.833825919933163,8.689330171850978
99.5,Rule-based,0.380229147165786,4.65,81.2640461620286,4.815701385827281,8.696528516699093
100.0,Rule-based,0.3838338208091532,4.65,81.42293481426249,4.833092794124434,8.700457245378024
100.5,Rule-based,0.38775163624887726,4.65,81.16794678236288,4.838319623690753,8.699488357677177
101.0,Rule-based,0.39199330918938335,4.65,81.21521886049264,4.858501071933938,8.706901912704119
101.5,Rule-based,0.39656761592442524,4.65,80.96279939181375,4.851480544021078,8.688174520622416
102.0,Rule-based,0.4014810616085497,4.65,81.11536505110733,4.825344802998198,8.675195516231156
102.5,Rule-based,0.4067375487217398,4.65,80.77745547826858,4.763338997542457,8.65677846803112
103.0,Rule-based,0.412338052194324,4.65,80.46573870229989,4.733193717632926,8.652316636493644
103.5,Rule-based,0.4182803082004446,4.65,80.3588360979228,4.7376822301043084,8.66100527322591
104.0,Rule-based,0.4245585240453554,4.65,80.18731383009667,4.705080687025288,8.669272787317224
104.5,Rule-based,0.4311631168395874,4.65,80.33308876030999,4.700727262314797,8.667052784895716
105.0,Rule-based,0.43808048874887423,4.65,80.40856110875488,4.693210797390222,8.694016072012264
105.5,Rule-based,0.4452928465132481,4.65,80.58600723263893,4.653317688729381,8.704118703843124
106.0,Rule-based,0.4527780726267968,4.65,80.86113322905807,4.651902457468127,8.680440091606522
106.5,Rule-based,0.4605096550513309,4.65,80.8629127457125,4.637647722957506,8.662586673048311
107.0,Rule-based,0.46845668159884096,4.65,80.7178540484824,4.636108070015153,8.653990474840832
107.5,Rule-based,0.4765839041620251,4.65,80.79949705312445,4.637073946443989,8.646882508169162
108.0,Rule-based,0.4848518768094066,4.65,80.55301523763642,4.625409518719309,8.637325047393364
108.5,Rule-based,0.4932171704091233,4.65,80.39319016289609,4.675800123795591,8.638279638024006
109.0,Rule-based,0.5016326649281584,4.65,80.38945661952074,4.667893524626827,8.635686192665098
109.5,Rule-based,0.5100479189034482,4.65,80.23467432712367,4.649825047604084,8.636645182851304
110.0,Rule-based,0.5184096138361817,4.65,80.25706881942214,4.669398809006555,8.64316557140798
110.5,Rule-based,0.5266620694644291,4.65,80.13437399401968,4.682264446968766,8.648809989643015
111.0,Rule-based,0.5347478240700771,4.65,80.33770847697447,4.666932204822917,8.629919908669871
111.5,Rule-based,0.542608272224844,4.65,80.30321945220125,4.705880963480255,8.6265123967417
112.0,Rule-based,0.550184350729202,4.65,80.38015162048933,4.702979524222034,8.637555342935915
112.5,Rule-based,0.5574172619991782,4.65,80.29023757988692,4.698577793582724,8.614433263679095
113.0,Rule-based,0.5642492228588197,4.65,80.45816420476974,4.688662245830874,8.622364717541783
113.5,Rule-based,0.5706242256461489,4.65,80.47441049895212,4.670276369163637,8.611207528925673
114.0,Rule-based,0.5764887977773774,4.65,80.24444108715637,4.6430633153585426,8.577441902355796
114.5,Rule-based,0.5817927454703087,4.65,80.01834405150906,4.64118445492431,8.568735005776903
115.0,Rule-based,0.5864898672266914,4.65,80.04326471331457,4.607904875454643,8.559307870337127
115.5,Rule-based,0.5905386229283645,4.65,79.9870721063929,4.56475538233622,8.56014706874976
116.0,Rule-based,0.5939027450162114,4.65,79.7376748587003,4.584608636687268,8.529485082959532
116.5,Rule-based,0.596551779185979,4.65,79.76558568651038,4.573302315457452,8.527856672197572
117.0,Rule-based,0.5984615433316103,4.65,79.54933420995977,4.5554259869872205,8.506137087336365
117.5,Rule-based,0.5996144950648824,4.65,79.57801914771382,4.552775556351188,8.504166576504208
118.0,Rule-based,0.6,4.65,79.49712403197508,4.570023060374416,8.493460486341077
118.5,Rule-based,0.5996144950648824,4.65,79.50410381733256,4.56188953445459,8.492485976486861
119.0,Rule-based,0.5984615433316103,4.65,79.67585589864656,4.593982790491412,8.50215675203407
119.5,Rule-based,0.596551779185979,4.65,79.6356026021773,4.580934376361652,8.489158996583075
120.0,Rule-based,0.5939027450162114,4.65,79.5681948253503,4.591823042813218,8.501395232855106
120.5,Rule-based,0.5905386229283645,4.65,79.57354988092018,4.631427809580672,8.510218194130731
121.0,Rule-based,0.5864898672266914,4.65,79.30362260921201,4.668447321006646,8.520121684818884
121.5,Rule-based,0.5817927454703087,4.65,79.55984932077489,4.684501879587998,8.512966907391824
122.0,Rule-based,0.5764887977773774,4.65,79.64366833011819,4.672647159256662,8.498504566096322
122.5,Rule-based,0.5706242256461489,4.65,79.76841481933248,4.689527026094099,8.476846817269275
123.0,Rule-based,0.5642492228588197,4.65,79.74579783873111,4.709036363152053,8.492233889863279
123.5,Rule-based,0.5574172619991782,4.65,79.71437098396756,4.702937105270642,8.516938066416248
124.0,Rule-based,0.550184350729202,4.65,79.7732348781365,4.677525792979255,8.552293663171566
124.5,Rule-based,0.542608272224844,4.65,79.82466597414734,4.6784814639538395,8.552148411428744
125.0,Rule-based,0.5347478240700771,4.65,79.75621578231808,4.680129686041613,8.525244850370887
125.5,Rule-based,0.5266620694644291,4.65,80.07128322244098,4.659513236279638,8.556102838566368
126.0,Rule-based,0.5184096138361817,4.65,80.16754711817603,4.656518288625423,8.5582824479638
126.5,Rule-based,0.5100479189034482,4.65,80.36812831893515,4.667296094217418,8.564479591116708
127.0,Rule-based,0.5016326649281584,4.65,80.61591874031504,4.630053881598692,8.558478885055736
127.5,Rule-based,0.4932171704091233,4.65,80.57518183524292,4.637894964584888,8.558651538413383
128.0,Rule-based,0.4848518768094066,4.65,80.78697850577841,4.634491178810999,8.591983541611691
128.5,Rule-based,0.4765839041620251,4.65,80.90066257993622,4.622242799905104,8.595261562797353
129.0,Rule-based,0.46845668159884096,4.65,80.88804186191616,4.640183459128276,8.580638970041557
129.5,Rule-based,0.4605096550513309,4.65,81.02105258649537,4.612584425794498,8.584905185220654
130.0,Rule-based,0.4527780726267968,4.65,81.02287868516807,4.612939342366158,8.60003048586019
130.5,Rule-based,0.4452928465132481,4.65,80.9446791869441,4.620358699640283,8.614175921506433
131.0,Rule-based,0.43808048874887423,4.65,80.57990281385236,4.67816045763771,8.629580112994688
131.5,Rule-based,0.4311631168395874,4.65,80.71621835363037,4.684732674800428,8.639141318110276
132.0,Rule-based,0.4245585240453554,4.65,80.90954787866214,4.682219034347104,8.639817494999726
132.5,Rule-based,0.4182803082004446,4.65,80.95609825051291,4.7116974472016855,8.644854138075429
133.0,Rule-based,0.412338052194324,4.65,81.15017855338786,4.717254579912703,8.646974737861472
133.5,Rule-based,0.4067375487217398,4.65,80.98401843551356,4.733619581178246,8.647672032955162
134.0,Rule-based,0.4014810616085497,4.65,80.8850926846659,4.716368187274221,8.626509299359853
134.5,Rule-based,0.39656761592442524,4.65,80.6542133892068,4.722111301482953,8.600950983785996
135.0,Rule-based,0.39199330918938335,4.65,80.73803655019738,4.727497869536711,8.59353745086728
135.5,Rule-based,0.38775163624887726,4.65,80.84735501643135,4.729887159676834,8.573351252171376
136.0,Rule-based,0.3838338208091532,4.65,80.73337991402224,4.686855307754392,8.586994423723194
136.5,Rule-based,0.380229147165786,4.65,80.60413586851129,4.701646033206594,8.583726941006518
137.0,Rule-based,0.376925286297508,4.65,80.50766740671794,4.690889137306673,8.602046643286135
137.5,Rule-based,0.3739086112081346,4.65,80.26273277677802,4.687296707981337,8.612228549222312
138.0,Rule-based,0.3711644971556325,4.65,80.27270959385243,4.6907991826415385,8.607153169049731
138.5,Rule-based,0.36867760318460613,4.65,80.30655780826234,4.686966758841645,8.610216555471343
